CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,PaymentMethod,Churn,ServiceUsage1,ServiceUsage2,ServiceUsage3
CUST0193,Female,67.16775472954133,65.56426947467558,121.3468139894433,5448.91828357764,PayPal,No,75.57022853941133,45.90906376290961,28.46975815707115
CUST0165,Female,39.0417789022352,10.37022550858223,66.833537706335,1679.741837113024,Bank Transfer,No,9.659451810951673,35.97960661037163,180.5699173757847
CUST0023,Female,67.1776250618323,25.5047054758168,59.32713996715093,9718.757863127637,Credit Card,No,73.26075861603553,37.8924314684569,196.3820558506575
CUST0011,Male,69.04684472795581,18.28646007213991,55.38411371024505,1126.865951607064,Credit Card,Yes,43.18653537420941,14.33828427701923,34.99271154721351
CUST0094,Male,35.44821215749726,5.010049887537064,51.69386908053131,9927.716373078776,Cash,No,6.948762718913253,9.290159858472618,41.37582877465363
CUST0121,Female,42.05687613169108,2.979369981786745,73.8355669160907,1778.668033119248,PayPal,No,45.87301475807015,36.57222294212687,116.961145267701
CUST0078,Female,71.14473169560654,24.58711573103171,39.64825346748658,1843.34395433558,Bank Transfer,No,95.5598086662669,0.0,43.16881799025541
CUST0047,Male,51.73787547688194,39.30950277362506,129.458927155725,3346.261601969619,Cash,No,87.64152476384616,2.984146634040513,81.75682552507806
CUST0159,Male,48.06448013700388,41.04915721076749,70.32718148254709,942.7041620035208,PayPal,Yes,53.19813581399195,41.50376688241359,118.1012297732455
CUST0111,Female,31.63829326394136,10.63156452180501,24.85436206215188,8282.507316660245,Credit Card,No,80.64296717558597,18.29522274336246,53.91725975808522
CUST0037,Male,64.43970399695412,24.19181161638904,24.49440811556081,10119.4971810929,Credit Card,No,90.09543209625036,31.54255718323132,143.9665842266471
CUST0152,Male,18.78421885718015,32.5717003421336,70.46266584002481,7177.667104018734,Bank Transfer,No,48.37023337112085,18.72859735673243,114.6451120172766
CUST0068,Male,42.54318050678474,39.18108973085756,81.03201632168877,8450.593611245185,PayPal,No,99.44462877249897,19.14827903731055,150.2553957598451
CUST0013,Male,48.36010201164957,54.99914795045154,131.4099252172785,9694.699808844383,Cash,No,83.6020412900324,27.60889443629051,177.6822803557188
CUST0009,Male,28.51621201397939,49.61637921015264,95.04638666709985,1773.854619839606,Bank Transfer,No,20.86550742996266,25.81856289159679,39.18307527019012
CUST0187,Male,50.58093041317896,56.77086820307252,122.8578034657804,5988.359692470943,Cash,No,84.72497957867124,30.99931515011841,191.9234449275903
CUST0161,Male,30.81981844326689,48.83470665447339,53.56507837744579,1114.306192290466,Cash,No,70.55846074815881,2.846408939443263,132.3128233395033
CUST0059,Female,33.42247216887072,46.07852013954098,40.18735863017459,297.8444556207904,Cash,Yes,68.98057395063927,30.15277008730377,30.51422985272009
CUST0032,Female,40.70919931451888,25.2988674292751,32.70490292236769,5649.801991404049,Cash,Yes,67.99007748303151,16.92251530530556,30.61160178848512
CUST0162,Female,45.0291614506646,36.81698431924518,65.86696703621058,1115.858366131002,Cash,No,75.89480627902503,26.83958089141874,92.18547955271683
CUST0060,Female,29.88381280994698,65.99258014130346,122.4492022780937,6591.53876010773,Bank Transfer,No,25.52513150600679,42.01243739629223,197.4145313095051
CUST0017,Male,50.59468879379185,38.21823950191298,24.88464959703654,884.1635808257633,PayPal,No,86.42673317544735,45.44378051382206,42.10906046939687
CUST0164,Female,45.61426985018287,9.117179381441016,67.17834049063785,3107.52075193211,Bank Transfer,No,55.54901061805404,3.169834595497789,91.79719378478175
CUST0106,Female,52.49874447521425,11.9895593850027,21.09688949982863,2665.842197855428,Bank Transfer,No,0.0,16.94521381244972,104.8854159556514
CUST0166,Female,18.57830089196975,44.94826597163045,95.29147666421571,6306.79868956024,PayPal,No,75.16287456172984,37.32776759696017,171.139592786251
CUST0122,Male,59.36192924964051,44.32227411095533,41.70422244870701,9011.416387258789,PayPal,Yes,6.98881676850588,16.74194484172556,10.01964268681781
CUST0030,Female,24.53896631541951,14.10648080225612,100.010327184674,4448.805020419676,Cash,Yes,44.54454590176869,20.71078542981498,176.9362483643524
CUST0017,Male,50.88014756472442,37.7726357822972,26.46210923146892,864.9565468651278,PayPal,No,87.0334096874711,47.46531841624073,44.50814173530328
CUST0152,Male,17.81957712145515,32.2000903470912,65.71236856415065,7035.32632707005,Bank Transfer,No,44.51105200490963,17.23074368453481,111.77732602384
CUST0125,Female,30.06562056448836,3.17964052326318,47.09870368598429,8194.112359722227,PayPal,No,19.28973649080251,48.25184539622146,39.6810852750509
CUST0195,Female,25.9371124942681,2.023010679724697,106.9442646657382,4803.594400539037,Cash,No,81.99977098489225,23.64290176945213,187.3967140738063
CUST0119,Male,65.71136101855879,57.64648856426974,83.64502914956644,8133.505937096813,PayPal,Yes,9.263874199484334,42.87142602508153,157.9601500054503
CUST0050,Female,40.49722772570553,30.96845117058976,39.85867006458309,2670.077647968682,Cash,No,78.05482188589632,48.6530798284282,40.50988080869251
CUST0194,Male,67.13073328569119,53.87607337024799,36.24024382536781,1688.632997427056,PayPal,Yes,51.85041693509465,14.87116268955827,97.61405061095017
CUST0123,Female,45.27070796189118,31.13686970696013,127.4686050755341,5889.12704318903,Bank Transfer,No,10.08927577607161,4.793106819907539,156.1310662914945
CUST0114,Male,20.56974996591079,53.14935068258156,22.96105456696527,8450.309851624934,PayPal,No,76.13607051377737,20.42739769812474,94.12982026429236
CUST0082,Male,23.67320017554308,22.65077186578729,123.4839553527101,8251.369049326768,Credit Card,Yes,10.41769574613655,46.86556048326324,42.71246675881369
CUST0116,Male,52.8880142159889,1.067665557650472,80.17670203416155,5321.109479472605,Cash,No,0.9790395758127236,15.5663185317466,24.27041352141964
CUST0019,Female,61.8840569814767,15.57067478160526,78.77115734840642,5037.013845490997,Cash,No,30.62725507020402,40.37557902856562,178.7637578771123
CUST0181,Female,27.14436606190295,4.964494147195246,106.6948498936129,6575.643560580713,Bank Transfer,No,86.13155590731476,26.97454214356298,154.4029754032127
CUST0030,Female,25.33388806983468,14.97418956386008,105.4999265639334,4737.392419628556,Cash,Yes,42.40403544970199,19.41960014318985,170.7082929279204
CUST0089,Male,31.93908801111845,11.12019479690186,32.33514895692515,2560.436821613819,PayPal,No,61.96497654403333,29.16756032778096,89.05225870115517
CUST0085,Male,22.96080405696331,30.27668781678618,84.7710593566954,8404.071065248067,Credit Card,No,49.83501779669621,34.01720646217699,134.1734330940836
CUST0078,Female,61.83327288057733,26.39397365753765,43.21699651031865,1880.032120633478,Bank Transfer,No,83.1600136930327,0.0,43.0515439611492
CUST0130,Female,27.77670213015052,33.90728725367447,71.18481611855876,8360.505115092144,Cash,No,48.26663663903335,33.51323811727138,180.227788989964
CUST0007,Male,19.52894714579052,2.053051955088594,118.2798298714814,3912.79232345858,Credit Card,No,42.73774920908258,0.0,96.9729914306698
CUST0146,Female,34.33722617997965,56.51304218533664,117.3940943466055,6202.055053043857,Cash,Yes,17.37567181165811,39.12112794927169,80.44737922878855
CUST0154,Female,33.00359334669299,23.49697189945774,22.07071055369639,7088.141303854147,Cash,Yes,92.66559840473558,3.650460170554591,51.35685749982081
CUST0115,Female,63.85643750533749,63.49906354256609,77.86372564952295,4112.382921792659,Credit Card,No,74.41151709501175,9.890074426023928,194.9634748259713
CUST0074,Male,34.01361493733303,26.22542757609132,49.52497870678304,6911.715420190092,PayPal,No,41.58447939447981,10.70562175479946,5.150416693872552
CUST0052,Male,44.72921017139194,38.73848587374568,70.6911022548534,3075.801072079548,Bank Transfer,No,16.13759231813045,3.708196227292489,107.5936379730115
CUST0091,Female,30.78820024138957,22.27057752156969,107.7853856363246,7422.094179954737,PayPal,No,45.11926436428,2.971994019535252,101.0368138490991
CUST0081,Male,24.37648068497845,51.29789964188475,78.99841110462701,4092.13759576345,Bank Transfer,No,42.87347799344653,15.58992720542272,154.0317633361001
CUST0088,Male,20.95315561649329,14.12791592035129,55.18737866491929,7812.498458806889,Credit Card,Yes,70.62612582917994,37.80679266997295,4.256789611692372
CUST0149,Female,36.85432444837564,63.03600631113275,141.9363462821971,6745.420958532592,Credit Card,No,18.82392682907321,29.02685018748641,175.7214287842179
CUST0186,Male,65.12821453909032,44.35447702677114,117.4973441801658,7738.923309859778,Cash,No,100.8289548385692,2.091952112010051,189.3646824660565
CUST0169,Female,35.07063639539859,2.869776990620801,32.03649818757994,1398.467008403675,Cash,No,10.27089193055388,9.544348231659926,98.99958455345761
CUST0147,Male,21.00075952235742,67.3720367024979,55.46129750564587,1508.010456461732,Credit Card,No,90.22918288195038,54.75100096238024,187.1032543171937
CUST0106,Female,53.234631812971,11.31387503530498,19.3228361889453,3017.800047696125,Bank Transfer,No,0.0,15.33457908780184,104.0354005343674
CUST0127,Female,54.14258220531909,1.021101556624172,119.1356059140001,2411.330375485371,PayPal,No,79.24784321711286,21.12489406855283,200.0808414495364
CUST0102,Female,21.22870649257085,63.66910600538508,87.62827583346444,808.5497463152784,PayPal,No,53.9193451883344,4.069514433240279,119.1585032777716
CUST0029,Male,21.59297312438485,42.68125720119965,36.30413539580051,6307.66549382316,Bank Transfer,No,36.05425034832867,22.10934349772776,40.04731655663135
CUST0200,Female,63.85017766114925,31.77959174217451,122.6548811837931,1872.892590693251,PayPal,Yes,2.199191079616577,42.57935398531115,155.9644473602454
CUST0139,Female,66.29597904443729,51.95427612711983,79.82118055715458,2432.564600184135,Credit Card,No,63.09578424270195,41.92025224405669,70.49811534681442
CUST0006,Female,36.69632657523836,12.79818800481126,38.78201255198223,8186.175101864485,PayPal,No,70.23532443781751,9.353099979401323,24.92447734844878
CUST0051,Female,46.64356257260995,35.22039459522785,42.99466388723444,6465.069761153903,Cash,No,70.98728734467088,30.89304635216111,18.07358547866102
CUST0128,Male,55.44405459415061,67.135569566371,131.7812196654849,2558.047894916762,Bank Transfer,No,47.09798141864383,7.927447132451404,61.68690647064841
CUST0043,Female,33.29466432239114,19.38282181086388,139.6151970875298,6044.943471048235,PayPal,No,0.0,46.94016730220296,30.96415886220287
CUST0175,Female,23.77467335133715,72.94336024874234,121.6877764884133,9678.222816744872,Credit Card,No,12.76406402536343,25.75558479556839,82.7866391875821
CUST0088,Male,20.40751418192423,12.1826628217353,60.00241944858102,7417.553193415124,Credit Card,Yes,64.01741262516771,36.01110362946298,3.798400405650456
CUST0021,Female,26.28060854282081,49.30916074694477,54.17665698927663,1918.858150122137,Credit Card,No,26.96896140688519,15.88026354855837,122.9129485439993
CUST0036,Female,67.13537006044196,40.61547035831334,81.98609277816648,5901.347593760247,Bank Transfer,No,44.06426183585909,13.21395806149566,63.47263894402887
CUST0178,Male,45.15854841280606,40.3376403920662,37.12843838740426,9525.153204272798,Cash,Yes,7.607536420216648,39.56266385370656,210.3840861775373
CUST0123,Female,43.61181356603528,30.3448222773063,146.7186706289398,5652.535578704545,Bank Transfer,No,9.557961415936054,4.651339054787361,149.5130998059329
CUST0105,Female,26.04017789219695,4.189477111723827,51.62056235558718,6139.345274180693,Cash,No,68.34112375885805,20.80900246092257,99.02809519787576
CUST0087,Male,43.01644095147721,4.076167795785457,56.62122523225283,5009.335360195249,Cash,Yes,89.33425753275469,20.22013869231165,96.9497922603178
CUST0084,Female,26.26731215731424,65.23857759139877,36.23820902132739,2758.077995981536,PayPal,No,83.54858528047123,43.05356366448302,72.89180446429928
CUST0148,Male,36.854742092505,23.88531023397005,85.541856048038,9328.001445630196,Bank Transfer,No,86.11659023802416,45.40572234846106,98.42002288513895
CUST0058,Female,45.68727246663683,7.236054594352851,135.2222147544976,6374.269406242808,PayPal,Yes,21.27181002866287,11.66248554460255,173.2003758008406
CUST0029,Male,21.07460394991606,41.68532928595531,39.40384637406371,7567.489339368921,Bank Transfer,No,41.81484873508217,21.13036401760212,42.05357301196577
CUST0055,Male,50.86627288245539,62.88335803666683,56.58027065869553,2810.406804129872,Cash,No,56.90300446403351,29.76776605288078,151.9216841059177
CUST0102,Female,20.20802423035286,65.14037069885313,92.67389928016946,770.7894808710553,PayPal,No,48.35943407941575,3.888606583260461,114.1300139175416
CUST0044,Male,32.28070103769885,64.3716065897153,58.36431703044437,1818.918416243794,Bank Transfer,No,30.23462995541482,4.103668365284972,119.3172208335824
CUST0078,Female,66.36484934068545,25.84816592324463,42.00782968548011,1719.678192650854,Bank Transfer,No,102.779778503386,0.0,42.55880214069224
CUST0022,Female,54.17701281074799,46.4297502377208,76.76179230107302,2477.216647817518,Bank Transfer,No,75.08948863900056,13.35062006452364,75.14559469061653
CUST0114,Male,21.61192951010884,52.85482294805725,23.55510524408682,7606.707822467309,PayPal,No,81.4164160438304,20.72233907301024,100.3934062509572
CUST0183,Male,70.28503773985477,6.293779169632039,47.31453061661362,1602.692291966626,Credit Card,No,62.38610461318597,43.79341812573088,92.25457451404807
CUST0029,Male,19.34262294853365,40.10236369369576,40.1776220278441,8078.715756860312,Bank Transfer,No,35.76363140516248,21.03166155851432,44.3778924725265
CUST0200,Female,64.66891442457614,36.25526646192187,126.344832455768,1889.486388811014,PayPal,Yes,2.042687989617923,41.71382627253278,174.0878190099068
CUST0175,Female,22.8058325869722,65.2716447715656,125.4597817612474,10219.84393473743,Credit Card,No,11.7754721965779,25.80827506926498,84.95649751504678
CUST0182,Female,71.64890444460322,40.38044651127824,115.9344750541591,10433.14705669472,Bank Transfer,No,34.74746448636164,32.52389510915025,175.2469336605046
CUST0190,Male,61.50531931289287,57.06497711298233,87.01258621548747,1091.305485433635,Credit Card,No,46.83278336045374,6.736641919701486,101.8506987225331
CUST0160,Male,53.47914843763425,42.04290914435904,90.57850823703903,4820.208581926556,PayPal,No,63.06970772431705,46.76134114442503,148.338622132894
CUST0019,Female,61.27194842543383,16.07133688332351,75.60148136989277,5117.221018314245,Cash,No,31.92803247678571,44.0291941914893,202.5335943920275
CUST0024,Female,66.97099219291678,57.39828790065545,123.6912555198412,1255.565297513758,Cash,No,89.98757327080658,12.35391217382116,95.85899598327536
CUST0144,Male,55.44033485841454,29.49659358347405,87.28842265165267,8474.259988685297,Cash,No,13.78381169743978,28.37061317922567,125.4060413071979
CUST0086,Female,59.6959299256678,9.234775257105452,120.8573173758758,8156.762518708306,Credit Card,No,8.263417418757863,36.89818208268935,12.6781006048334
CUST0184,Male,63.34734894574692,14.29458636730104,103.8909215019412,2834.737241307466,Bank Transfer,No,2.036003769859426,34.18465028791786,99.04135963069048
CUST0029,Male,22.69112893421702,43.76701482377208,43.96407768750586,7493.671161522869,Bank Transfer,No,34.63424997576028,23.41686529332694,45.46784915030472
CUST0110,Male,20.9843417766434,49.24723171580428,140.2578929903366,3471.933357193471,Cash,No,9.1362937145546,34.78268913900786,173.8730249726391
CUST0119,Male,66.3307555780256,56.19347868705552,91.35443409000307,8232.207598665185,PayPal,Yes,9.028682864919796,45.39675950962729,146.6861195789717
CUST0070,Female,73.47843791002857,35.14267399115081,90.39913462202969,4885.1608789722,Bank Transfer,No,59.68155803850319,43.21074707292229,173.5593534754114
CUST0032,Female,44.35247142509736,21.46253916068761,34.17566472548739,5716.423778857446,Cash,Yes,68.80483352337075,17.21988340660311,30.24643523558905
CUST0141,Male,39.26680158308767,64.2411211795959,86.04440107725348,8078.537017308695,Bank Transfer,No,12.84030528822173,10.42378758994157,69.34628554058388
CUST0123,Female,42.39942466264247,30.76498440238409,128.8235653154953,5602.878514916953,Bank Transfer,No,9.719029141065135,5.32535076303578,142.9706685274668
